"date","type","dead","injured","location","details","perpetrator","partOf"
"16","Vehicular attack, stabbing","1 (+4)","4","Pekanbaru, Indonesia","Pekanbaru sword attack: Terrorists drove a vehicle into the entrance of the Riau province police headquarters in Pekanbaru, on the island of Sumatra, and began attacking officers with samurai swords, killing an officer and injuring two other policemen and two journalists. The police then shot and killed four attackers.[148][149]","Islamic State","Terrorism in Indonesia"
"16","Shooting, stabbing","2","0","Macomia District, Mozambique","A group of young men armed with guns and knives attacked Ilala, a coastal locality in the Macomia district of the Mozambican province of Cabo Delgado. They demanded that a local fisherman ferry them to a nearby island, and when he refused, they slit his throat. A second person was also killed.[150][151]","Ansar al-Sunna","Islamist insurgency in Mozambique"
"16","Shooting","1","0","Momo Division, Cameroon","A policeman was shoot dead by separatists in Oshe, Momo division.[152]","Ambazonia Defence Forces","Anglophone crisis"
"16","Suicide bombing","8 (+1)","31","Al Tarmia, Iraq","At least eight people were killed and 31 injured in a suicide bombing which targeted a funeral in the town of Al Tarmia in the Saladin province, north of Baghdad.[153][154]","Islamic State","Iraqi insurgency"
"17","Shooting","6","+20","Guasipati, Venezuela","At least six people were killed and another 20 injured in a shooting in the mines of El Caolín and Campanero, in the Bolívar state, with members of the National Liberation Army. The information was provided by the journalist German Dam, who said that the subversives sought to retake the control they had had until last week.[155]","ELN","Spillover of the Colombian conflict"
"17","Suicide bombing","4 (+1)","15","Dikwa, Nigeria","At least four people were killed and 15 others injured in a suicide bombing at an open-air mosque for refugees in Dikwa in the northeastern Nigerian state of Borno.[156]","Boko Haram","Boko Haram insurgency"
"17","Suicide bombing","1 (+1)","14","Nowshera, Pakistan","One person was killed and 14 others injured in a suicide attack on a security forces vehicle in Nowshera in the Pakistani province of Khyber Pakhtunkhwa.[157]","Hizbul Ahrar","War in North-West Pakistan"
"17","Suicide car bombing, suicide bombings, shooting","1 (+5)","8","Quetta, Pakistan","Five terrorists attacked the Frontier Corps Madadgar Centre in the Pakistani city of Quetta, three of whom blew themselves up, while the other two were killed in a firefight with security forces responding to the attack. A motorway police officer was killed and eight security personnel were injured in the attack.[158][159][160]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"18","Arson","0","0","Nuñoa, Chile","Anarchists  barricaded and burned three private vehicles belonging of professors and directives of the Faculty of Sciences of the University of Chile. The Chilean government described the event as an terrorist attack.[161]","Anarchists","Terrorism in Chile"
"18","Rocket attack","10","57","Jalalabad, Afghanistan","Ten people were killed and 57 others injured by several explosions at a sports stadium in the eastern Afghan city of Jalalabad.[162][163][164]","Islamic State (suspected)","War in Afghanistan"
"19","Shooting, attempted hostage taking","3 (+4)","2","Grozny, Russia","Armed men attacked and attempted to take several hostages in an Orthodox church in Grozny, the capital of Chechnya. At least two policemen and one churchgoer were killed and two other policemen injured in the attack. Four terrorists were eliminated by the security forces.[165][166][167]","Islamic State","Insurgency in the North Caucasus"
"19","Car bombing","1","0","Mogadishu, Somalia","A Somali military officer was killed after explosives attached to his car exploded in the Somali capital Mogadishu.[168]","Al-Shabaab","Somali Civil War"
"20","Bombing","7","0","Dantewada district, India","Seven policemen were killed after their vehicle was blown up by Naxalites in Chhattisgarh's Dantewada district in India.[169]","CPI","Naxalite–Maoist insurgency"
"20","Shooting","0","Unknown","Cabo Delgado Province, Mozambique","A bus carrying passengers between Nampula and Mocímboa da Praia was attacked in the province of Cabo Delgado. No deaths were reported.[150]","Ansar al-Sunna","Islamist insurgency in Mozambique"
