"date","type","dead","injured","location","details","perpetrator","partOf"
"17","Shooting","1 (+3)","4","Srinagar, India","A shootout between militants of Lashkar-e-Taiba and police near a shrine in Srinagar left a policeman dead and four injured as well as three militants killed.[172][173]","Lashkar-e-Taiba","Insurgency in Jammu and Kashmir"
"17","Bombing","4","8","Helmand Province, Afghanistan","The Taliban bombed a campaign meeting of a candidate (Abdul Jabar Qahraman). The attack killed four people including the candidate and injured approximately eight more.[174][175]","Taliban","War in Afghanistan"
"17","Suicide bombing","2 (+1)","5","Bagram, Afghanistan","A suicide bomber blew up, killing 2 civilians and wounding 5, including several foreign soldiers. The attack occurred near the United States' biggest military base in Afghanistan at Bagram. The Taliban claimed responsibility.[176]","Taliban","War in Afghanistan"
"17","Kidnapping","0","14 (kidnapped)","Laghman Province, Afghanistan","Multiple gunmen kidnapped 14 people who were working with an electric company in Laghman. The Taliban has done similar attacks like these before.[177]","Taliban (suspected)","War in Afghanistan"
"17","Shooting","21","70","Kerch, Crimea","Kerch Polytechnic College massacre: At least twenty students were killed and other seventy were injured during a mass shooting in a polythecnic school in Kerch, Crimea. the perpetrator also committed suicide. The attack was the greatest loss of life in school violence in the former Soviet Union since the Beslan school siege in 2004 [178][179][180]","Vladislav Roslyakov","Terrorism in Russia"
"17","Suicide bombing","7 (+1)","1","Chaki Wardak District, Afghanistan","A suicide bomber detonated targeting a security forces convoy, killing 7 and injuring a major general in the Chaki Wardak District of the Wardak Province. The Taliban was behind the attack.[181]","Taliban","War in Afghanistan"
"17","Rocket attack","0","7","Beersheba, Israel","A rocket fired from the Gaza strip hit a home in Beersheba, 7 people including 3 children and a mother had to be lightly treated at the scene due to shock and anxiety. The IDF blamed Hamas for the attack although Hamas denied any responsibility.[182][183]","Hamas (suspected)","Israeli–Palestinian conflict"
"17","Shooting","1 (+1)","2","Barani Department, Burkina Faso","Gendarmerie positions were attacked by militants in the Barani Department causing one death and two injuries. A militant was also killed in the attack.[184]","Al-Qaeda in the Islamic Maghreb (suspected)","Insurgency in the Maghreb"
"18","Assassination, shooting","3 (+1)","2","Kandahar, Afghanistan","Taliban militants disguised as a security force assassinated the Kandahar police chief Gen. Abdul Raziq Achakzai and also the intelligence chief. The governor was also dead and two Americans were injured. The shooting took place inside the governor's house in Kandahar. The main attacker is dead.[185][186][187]","Taliban","War in Afghanistan"
"18","Ambush, shooting","3","3","Camarines Sur, Philippines","Three police officers were killed and three others were left wounded when New People's Army militants ambushed and opened fire a police convoy in the Camarines Sur province of North Philippines.[188][189]","New People's Army","Communist rebellion in the Philippines"
"18","Shooting, rocket attack","0","1","Djibo, Burkina Faso","Militants attacked a gendarmerie by shooting and sending rockets. The attack was repelled by gendarmes although the gendarmerie was left severely damaged and one gendarme was left severely injured in the attack at Djibo.[190]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"18","Arson","0","0","Manjuyod, Philippines","Suspected New People's Army rebels set on fire a bulldozer and a backhoe owned by PhilSouth Construction at Manjuyod, Philippines.[191]","New People's Army (suspected)","Communist rebellion in the Philippines"
"18","Bombing","0","7","Pulwama district, India","Seven soldiers were injured when their vehicle struck an improvised explosive device at the Pulwama District. Jaish-e-Mohammed claimed responsibility for the attack.[192][193]","Jaish-e-Mohammed","Insurgency in Jammu and Kashmir"
"18","Shooting","1","1","Huanta, Peru","A Peruvian soldier was killed and another one was injured in clashes with Shining Path insurgents at the town of Huanta, Peru.[194][195]","Sendero Luminoso","Internal conflict in Peru"
"19","Shooting","0","4","Ramadi, Iraq","Islamic State militants attacked a security outpost near Ramadi, injuring four security officers.[196]","Islamic State","Iraqi insurgency"
"19","Shooting","6","0","Gao Region, Mali","Unidentified gunmen on motorcycles attacked the town of Indelimane, Mali killing at least 6 people, the attack is suspected to have been done by the Islamic State Greater Sahara group.[197]","Islamic State (suspected)","Northern Mali conflict"
"19","Grenade attack, shooting","1","0","Pulwama district, India","Militants attacked an army camp in Pulwama by first hurling a grenade and then shooting with a gun. A woman was killed in the shootout; the attackers fled.[198][199]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"19","Shooting","1","0","Ar-Rutbah, Iraq","Islamic State members shot dead an Imam after storming the house at Ar Rutbah, Iraq. The Imam had urged the necessity to fight Islamic State members, which may have been the reason as to why he was killed.[200]","Islamic State","Iraqi insurgency"
"19","Bombing","0","0","Basra, Iraq","Militant gunmen detonated an explosive device in front of a Sunni mosque in Basra. No casualties were caused in the incident, although the mosque was partly damaged.[201]","Militants (suspected)","2018 Basra Protests"
"19","Shooting","2","0","South Waziristan, Pakistan","Two soldiers of the Frontier Corps (FC) were killed when militants opened fire on them at South Waziristan. The Tehrik-i-Taliban Pakistan claimed responsibility for the attack.[202][203]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"19","Bombing","0","0","Villagarzón, Colombia","An oil spill that was caused by the explosion of an improvised explosive device was reported in the municipality of Villagarzón, Putumayo Department. The investigation is still ongoing.[204]","ELN","Colombian conflict"
"19","Firebombing, shooting","0","0","Nong Chik District, Thailand","A policeman's house in the Nong Chik District was attacked by insurgents that hurled two petrol bombs that hit a concrete wall and did not damage the house after that the militants opened fire on the house breaking glass windows. The policeman was not in the house and the son was home alone but he was not injured. No one was injured or killed in the incident.[205]","Barisan Revolusi Nasional (suspected)","South Thailand Insurgency"
"19","Bombing","3","1","Zari District, Afghanistan","At least three people were killed and one were injured when a bomb placed by the Taliban detonated targeting the office of a female parliamentary runner in the Zari district of Afghanistan's northern Balkh province.[206][207]","Taliban","War in Afghanistan"
"19","Kidnapping","0","6 (kidnapped)","Bamenda, Cameroon","6 pupils were kidnapped from a school in Bamenda by gunmen some reports say that they had managed to escape after being kidnapped. Although it has not yet been confirmed, anglophone separatists are suspected for the attack as they have called before for a boycott of school in Cameroon's northwest English speaking regions.[208]","Ambazonia Defence Forces (suspected)","Anglophone Crisis"
"19","Bombing","1","1","Chaparhar District, Afghanistan","The Islamic State claimed responsibility for a bomb blast in Chaparhar that destroyed an Afghan Army Humvee and killed an Afghan soldier and injured another one.[209]","Islamic State","War in Afghanistan"
"20","Grenade attack","1","1","Imphal, India","A grenade blast targeted a CRPF truck in Imphal resulting in one CRPF personnel killed and another one injured. No group has claimed responsibility yet for the attack.[210][211]","Unknown","Insurgency in Northeast India"
"19","Shooting","1","0","Fortul, Colombia","One Colombian soldier was killed during a gunfight with members of the ELN.[212]","ELN","Colombian conflict"
"20","Grenade attack","0","2","Pulwama district, India","Two army men were injured when militants lobbed several grenades towards an army vehicle at the Pathan village in South Kashmir's Pulwama district.[213][214]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"20","Arson","0","0","Hazaribagh district, India","Maoists set at least nine vehicles on fire belonging to a construction company at the Jharkhand's Hazaribagh district,a couple of workers were locked inside a building but were let free after, no one died or was wounded in the incident.[215]","CPI","Naxalite–Maoist insurgency"
